review_id,reviewer_id,restaurant_id,timestamp,rating,review_content,friend_count,review_count,useful_count,cool_count,funny_count,restaurant_rating
SrKRmUfceBKwU01EN3ZW6x,yQzwe-X4PrSW6J1lid_2mw,1vMgajRAI3lYwuCeGX58oQ,2019-05-23,4,"Upscale, rustic, and authentic.My party and I were immediately seated based on our reservation when we arrived on the dot. We were served with some fresh bread with olive oil and balsamic vinegar. Upon reviewing the menu, it was pretty straightforward and not lengthy at all so making a decision was not difficult. I ended up ordering the Moussaka because I was a huge fan of it years ago at Kokkari in SF. The best way to describe the taste is a Mediterranean Shepard's pie. It contained eggplant, lamb, cheese, and potatoes. If you're not too keen on gamey meat, this dish may not be for you as the lamb's flavor was robust. If you don't mind, this is a great filling and hearty dish. Per our server's suggestion, we ended up ordering the custard filled lumpia dish with pistachio ice cream. I am totally blanking on the name but the dish was okay. Not my favorite dessert since I am not a huge fan of nut-flavored dishes such as almond and pistachio but it was an interesting dish to try. Overall, service was attentive and the food was good.",188,323,0,0,0,4.5
5cqA3CyUt1VmsTX8X9G4KR,hz3Xfl97SfZv6EohP3IJ4w,1vMgajRAI3lYwuCeGX58oQ,2019-05-13,4,"Made a reservation to celebrate hubby's birthday! Found a great parking structure and walked a few blocks. Was perfect. Got a table in the back which was fine with us. The service was prompt and courteous. We decided to forgo the dinner and just ordered a bunch of appetizers. Ordered: grilled octopus, Louisiana prawns, lamb riblets, melitzanosalata and the Avgolemono. Everything came out fast and we got to dig in. The best part was the lamb riblets. The soup was good too. But nothing special that I would drive to Palo Alto for. Hubby ordered their rice pudding. He said it was the best pudding!",68,532,0,0,0,4.5
lmoKG8Pkg5VSHpmdS5p2E5,7xZDGAN9_N6cfPgXMhEP1w,1vMgajRAI3lYwuCeGX58oQ,2019-03-17,5,"I went here for a date night (we had a gift certificate which made the experience even better), and the food was delicious! We went on a Friday night and it's in downtown Palo Alto so we made reservations a day before (definitely recommend doing that, especially on weekends). We got seated right away, right next to where the fresh free bread gets sliced (comes with salt and olive oil). After looking at reviews and getting recommendations from our waitress, we ordered the rokasalata which was an arugula based salad topped with walnuts, apples, mini blocks of cheese, pomegranate seeds with balsamic vinegar. It was very refreshing and I loved the different crunches to the salad. We also ordered octopus and lamb riblets as appetizers. We considered getting lamb as our main course but we definitely recommend getting lamb as an appetizer because of how strong  of flavor and heavy the meat usually is, and getting a light fish dish as the main! The octopus was delicious, bite sized chewy pieces doused in olive oil and lemon. The lamb riblets were so tender and fell right off the bone. Dipping the bread in both the remnants of the octopus and lamb is a must! The sea bass was the star of the night! We went with the grilled option over oven baked because it came with Swiss chard when grilled which was delicious. What was amazing was that the fish was pulled apart off the bones before it came to our table so didn't have to waste any time picking out little fish bones. It was so flavorful, a good balance of the natural fish flavor and the spices it was cooked in, and wasn't dry at all which I've definitely experienced at other restaurants. Besides the bread, none of the actual dishes we ordered had carbs so we didn't feel sick and stuffed, and got to have tastes of seafood, meat and vegetables! The ambiance is romantic but not to the point where lights are so dimmed and you can't see what you're eating. Lighting was great, decor was so fun and beautiful, and the customer service was fantastic. I definitely will be coming back!",546,354,2,2,0,4.5
pad3HePjXGDLsi69ZpEEca,-lf3oTyr2K-CzBG67zZ6LA,1vMgajRAI3lYwuCeGX58oQ,2019-02-24,3,"As many, many others have mentioned, great food, but grossly overpriced. Came here on Presidents' Day right at opening (11:30am), to an empty house. Reservations were made in advance. Within an hour the entire place was jam packed, with the line out the door. Personally, I've always, always been a HUGE fan of their sister-restaurant Kokkari in the city, and been wanting to check this spot out forever. I've honestly never gone to Kokkari for a lunch on my own dime (it was previously company lunches), so I never realized how pricey it can get around here for a salad and hummus side?! Tbh the bud was treating me for my bday, but I caught a glance of the final bill, and shockingly it was over $150. For LUNCH. I wanna say I love Evvia as much as I love Kokkari, and the menu did look almost exactly the same. But the bud and I each got a side salad as our main and asked for added protein, which the waitstaff happily obliged to. The only kicker was that my added salmon was $30+ on top of the nearly $15 mini salad. I meannn that's pretty ridiculous, amirite?!So, again, was the food good? Yes. Was the space nice? Yes. Was the waitstaff present? Not as good as I've had at Kokkari, but it wasn't bad by any means. Was that salad worth $45+? Hell. No. Sorry, but what the what? For that, 3 stars.",160,429,5,3,2,4.5
RP9vPf54QSzWWT3mYdL6F3,bQWSU7PjyT9shSGw8flljg,1vMgajRAI3lYwuCeGX58oQ,2019-09-25,5,Absolutely incredible. Highly recommend reservations. This is a popular spot for Greek/Mediterranean and I'm not surprised. I visited with a group of colleagues. I ate so many grilled things including a whole fish and it was amazing. The octopus was outstanding - you know if a place is good when they can get octopus right. The wine list is extensive and they have something for everyone. Will definitely be back when I'm in Palo Alto again.,206,369,1,1,0,4.5
cPaejR1qOJEy0vy75TlXVb,LsnZFcOYDYAeq-Cj2qWE0w,1vMgajRAI3lYwuCeGX58oQ,2019-10-07,5,"Always 5 stars. Evvia is authentic Greek food with amazing service, clean fresh ingredients and perfect presentation. The food speaks for itself. They have amazing lamb but the octopus appetizer is my goto dish every time. I've also enjoyed the daily fish special cooked whole on the grill.",183,90,0,0,0,4.5
gNqmtMZN3JgOj0pgLQVTX5,ihLKAZ1kyiSwssIjaiawCQ,1vMgajRAI3lYwuCeGX58oQ,2020-01-11,5,"I was never really a fan of Greek food until I was introduced to Evvia by a friend. Expectations for Greek/Med food set by Evvia are much higher, now that we've experienced what GOOD Greek food should taste like ;)Second time dining here, and each time was perf. Service is as incredible as the food. We've had everything from the Bronzino, Rib Eye, lamb chops, lamb riblets, octo, etc. Anything that you order here will be good so just go with what you're craving. Side note: make reservations in advance! I've gotten lucky the last two times, but I've heard one must book 1-2 months in advance. But, again, worth it!",16,16,0,0,0,4.5
f03lpeUKnVPAHm0OS7i1Y4,fvfw6LR4qdZk8-tpVqQDFQ,1vMgajRAI3lYwuCeGX58oQ,2019-12-18,4,"I didnt try many dishes, mostly because of limited vegetarian options, but whatever I did try, turned out to be excellent.I loved the zuchini cakes and the yogurt dip they came with. The pesto flatbread was different from what I expected and good.A special extra star for their chocolate sundae, one of the best I have had in bay area and the only reason I ordered was because I saw people around me enjoying the dessert and I just had to see what was so special about it and it was totally worth it.",89,105,1,0,0,4.5
qU8IGExd8jTt8HKzsdhTH0,2XHpv5-hSW5ccwKYi4Rmcw,1vMgajRAI3lYwuCeGX58oQ,2019-03-09,5,"This is my go-to place for special occasions, or anytime I feel like treating myself/family/friends to a nice dinner. I am usually a little picky when it comes to Greek food, but this place is absolutely spectacular. I've never had anything bad here, but in my opinion the two must-orders on the menu have to be the Arnisia Paidakia (mesquite-grilled lamb chops, with a lemon-oregano vinaigrette) and the Psari Psito (grilled branzino, aka European sea bass). The lamb chops, which come with a side of roasted potatoes, are incredibly flavorful, and they melt in your mouth like butter. The branzino is fantastic as well, and might be my favorite fish dish I've eaten to this point. Other standouts include their spanakopita, as well as the baklava they offer for dessert.I'm a huge fan of the ambience as well, as it's very classy but not too pretentious. It's also pretty cool to have an open kitchen; the charcoal grill/rotisserie and bread-cutting station really add to the atmosphere. Definitely worth a stop!",141,400,0,2,0,4.5
zFLYIdnH0CgTlm7oHVse9V,iCos25g_O3Z5Am9K4383WA,1vMgajRAI3lYwuCeGX58oQ,2019-07-14,4,"I can't say I was as impressed about the food as I thought I would be. It's probably because the hype kept building, combined with the fact that for years, I'd wanted to try their sister resto Kokkari in the city. The food is good, but definitely didn't blow me away as expected. I guess for the pricing, I expected some next level dishes. The decor and ambience is great though and service was as well too.",592,477,2,2,1,4.5
xVpDarykO7fNU0aPhvHYSz,QXAYZBYuZ1NbygFKvynnJQ,1vMgajRAI3lYwuCeGX58oQ,2019-07-16,5,"5 stars for the phenomenal food! I'm not a huge fan of Greek cuisine, but this place is the exception! There was about 11 of us and our waitress kept her poise the entire experience, I understand how challenging it can be with a huge party. We started off with several apps: watermelon salad (it was the special), meatballs, grilled artichoke and eggplant, the octopus (my personal favorite), zucchini balls and calamari. Some dishes we ordered multiple of either because we loved it or there wasn't enough for everyone to try it. The entrees were the main event! The special was the rotisserie pork on a bed of greens, others ordered a ribeye steak and lamb shanks. I ordered the grilled whole fish. It was tasty, but a little dry and be careful of all the bones. I had to order a side of orzo rice on the side to complete the meal (I love me some carbs)! The pork was my favorite dish by far!Desserts was the icing on the cake. We had the custard cannoli thingys served with pistachio ice cream, lave cake with sour cherry ice cream, and baklava with vanilla ice cream. My personal favorite was the custard and baklava! Of course, the ice cream is always a good side for any dessert.Honestly, the food is worth the dining experience. We were the biggest party in the restaurant and it was little tight. I wouldn't recommend a party of 20 unless they have a private room somewhere. This place was outstanding, so glad to have been introduced!",2182,221,2,1,1,4.5
1i2bRynBPPWKF5CmTIGkDH,5J_R9Kb2an_33MKU2vOWbw,1vMgajRAI3lYwuCeGX58oQ,2019-12-16,4,"Tried to make reservations for Monday night a few days ahead of time and wasn't able to. I was in town for only 1 day so I was very determined to try this place and see what the hype was. I got there a little before they were about to open, 5:15. And asked if I could get a table when they open. The lady upfront was nice and mentioned that they were fully booked but we could get seat at the bar since we were the first ones in line. At exactly 5:30 they walked us to the bar. We ordered the fried zucchini appetizer which I thought was okay. I ordered the halibut and my friend ordered the lamb. I thought my fish was good but I wish I had ordered something else to get the Greek experience. The fish was a bit bland and missing the Greek favors I'm accustomed to eat. My friend loved his lamb. It was cooked medium which made it extremely tender. The bartender was very nice and provided great tips in regards to drinks, food and even dessert. If I'm ever back in the area, I'd definitely come back!",93,126,0,0,0,4.5
VXNrI4lv8thRkItSZrQoVN,iAilshPWeiURIuM-AkVWvQ,1vMgajRAI3lYwuCeGX58oQ,2019-07-13,4,"So I'm a little torn on Evvia. Bottom line: Good to great food with attentive service in a nice atmosphere, but you're going to pay for it.Food: The lamb chops, octopus appetizer, and spanakopita were some of our favorites. Lamb chops were flavorful and tender, octopus was some of the most tender I've had, and spanakopita was very tasty. The braised lamb shank was ok but a little monotonous after a bit. I know the wood grilled branzino gets great reviews but it was a little on the drier and underseasoned side for our tastes and we also found a bone or two which isn't great when you have young kids.Service: Attentive and friendly. GreatAmbiance: Classy yet still comfortable. Lively and bustling but yet cozy and not too loudValue: Evvia is pricey. That being said, you get what you pay for at the end of the day. It is Palo Alto, and once of the nicer restaurants in Palo Alto. While the food wasn't always a hit, there were definitely some great dishes with consistently good service. Overall, I enjoyed our experience but given the price, probably won't be back for a while until trying out some of the other options available.",3,291,1,1,1,4.5
GYrKtChan1p426hv1K3qZP,sNSgyJDS11ryrTpn39gcrA,1vMgajRAI3lYwuCeGX58oQ,2019-08-20,5,"Awesome Branzino in the heart of Palo Alto.Came in for lunch on a Monday afternoon. Pretty busy but they were able to seat me right away.Had the dolmades, which were good. Also had the Branzino($48), which was enough for 2. This was outstanding. Very tender and flavorful. Restaurant did most of deboning for me.Would definitely come back.",521,208,0,0,0,4.5
QD8F8fWhPNWEntUR1ibb3J,6zshiNpLy5LGBiQaSmBsnQ,1vMgajRAI3lYwuCeGX58oQ,2019-12-15,5,"never really like Greek restaurants but this time WOW .Exactly what i love, simple, full of flavors, good ingredients and amazing service.Definitely my only Greek restaurant",13,3,0,0,0,4.5
xNVn29bBt9hUaDFHDLlhyt,86_gg3xVR4iqRma7KurUHQ,1vMgajRAI3lYwuCeGX58oQ,2019-11-03,5,"Pleased to say this place lived up to the hype! Came here for my husband's birthday. Easy to make reservations on open table, great service and friendly/attentive staff. Octopus was out of this world-very well prepared. Whole fish (branzino) grilled was excellent. Had a side of mushrooms and dolmathes. Will definitely be coming back here for special occasions and future date nights.",47,0,2,0,0,4.5
U86dfygRva1e3E9BNxQC3y,QSUS6_F5611v65kK1LadAw,1vMgajRAI3lYwuCeGX58oQ,2019-05-15,4,"My friend took me here for my birthday. I had a fantastic night here. The waiter was kind and friendly, ambiance was perfect, and food was mostly great. [Small Plates]:Grilled squid: Wasn't as impressed as i hoped to be. I'm not a fan of ""chewy"" squid, so when i read the raving reviews about how the texture was softer, i was excited to try it. It was definitely soft, but too soft - to the point of almost being smushy. Texture wasn't good, but flavor was great. Fried Zucchini cake:I absolutely loved this dish. Fried to a crisp on the outside and delicious zucchini inside. Came with a yogurt drip sauce which paired well. Greek salad:Ingredients were fresh and onions were chopped thinly. It wasn't overwhelmed with dressing. I loved it. [Entree]Whole grilled bass:This fish was cooked and seasoned to perfection. It came de-boned with a side of veggie. The fish was moist and soft, while parts of the edges are crispy. Unfortunately the veggie was cold and unappetizing. There wasn't enough seasoning. There were also sand/rock in the veggie? I kept chewing on some tiny hard pebbly stuff. [Dessert]Baklava: freaking MUST EAT. Sooooo freaking good. Paired with ice cream. The baklava is flaky and nutty with just a tad of sweetness. Probably the best i ever had. I really enjoyed my time here and i look forward to coming back.",232,1,4,3,1,4.5
ZEAnrstKfzvT4x7ZkN4FbZ,r5FbjV-wFToHd_i07HwuTQ,1vMgajRAI3lYwuCeGX58oQ,2020-01-16,5,"The spanakopita, greek salad, and lemon soup are all must tries for appetizers. The phyllo dough in the spanakopita is just the right level of crispiness, and there is a generous amount of spinach and feta cheese filling. For entrees the lamb chops are mouth watering, and the pasta is absolutely delicious. I also recommend the moussaka. Save room for dessert too!",33,9,1,1,1,4.5
0FO0fzSntxwbZEV0mCiNkE,PRHQveZNn0JBSgBO3wa3tA,1vMgajRAI3lYwuCeGX58oQ,2019-11-11,5,"I feel like Palo Alto has so many food options, unfortunately none had the wow factor, that is until we discovered this little gem! Kokkari(Sf) sister restaurant, everything that we ordered was excellent and flavorful. The octopus appetizer and the branzino entree is a must order! The ambiance is nice, the service was impeccable despite being super busy. Will definitely be back!",46,3,0,0,0,4.5
7w6TuMo0tlo1XM4KvfOsq3,nDYvez9rir8eNGB54eNSWw,1vMgajRAI3lYwuCeGX58oQ,2018-10-16,3,"I'd heard great things about Evvia and the reviews seemed outstanding so I was really looking forward to trying this place. In the end, the experience was fine but it wasn't good value for money. We made reservations a few weeks ahead of time and even then we're only able to get a table for a pretty early dinner. The place has a good vibe and is fully of business and tech types entertaining or out for a nicer dinner. People dress up a little more than normal for the Bay Area - a button down is fine and you'd probably be able to get away with a hoodie. We got some complimentary bread and olive oil as we were seated and started with the octopus which had a nice char on it. For mains we got the branzino which they offered to debone for us and the lamb chops - the two most famous dishes in the restaurant. The branzino had great quality fish and a bit of a char but there just wasn't as much flavor as there should have been. It was a little underseasoned. The portion was pretty well sized but more that some small bones still remained (not unexpected though). The lamb chops were fairly well cooked but the meat was a little more grainy than I'd have liked. The cooking developed good flavor but the chops themselves were inconsistent - a couple were far too lean and lacked the juciness of a good lamb chops and another had large amounts of fat. I'd expect for the price point to have better quality cuts of meat. We skipped dessert. Overall, I wouldn't object to coming back if someone else was picking up the tab but I'd spend my own money elsewhere. Everything was fine just overpriced",159,84,5,1,2,4.5
je01LHtkbQig0Iej7eBi5B,4RxDZviM78u2zMxgSg_sYA,1vMgajRAI3lYwuCeGX58oQ,2019-04-29,4,"I liked all the appetizers, salad and entree here.  The octopus was super tender. I don't know how they did it to get octopus that tender but they did it amazingly well. The smelts were crispy and flavorful with some type of garlic Herb butter. The lamb riblet was super tender and didn't taste too gamey. I strawberries went well with the arugula salad. I love lost was the grilled Branzino. It was a sweet tender flavorful done fish and was deboned for us.    The dessert wasn't my cup of tea however. We had the Galaktoboureko and Rizogalo. The Galaktoboureko was paired with a pistachio ice cream but it was too sweet and the flavoring was too overwhelming. I wasn't into the rice pudding and poached pear but my daughter loved it when we brought some home for her. The service was excellent and enjoyable. Had a very nice lunch with hubby.",792,1,1,1,1,4.5
je01LHtkbQig0Iej7eBi5B,7LfMvFSK9C_t50cATL2Y7g,1vMgajRAI3lYwuCeGX58oQ,2019-04-29,4,"I liked all the appetizers, salad and entree here.  The octopus was super tender. I don't know how they did it to get octopus that tender but they did it amazingly well. The smelts were crispy and flavorful with some type of garlic Herb butter. The lamb riblet was super tender and didn't taste too gamey. I strawberries went well with the arugula salad. I love lost was the grilled Branzino. It was a sweet tender flavorful done fish and was deboned for us.    The dessert wasn't my cup of tea however. We had the Galaktoboureko and Rizogalo. The Galaktoboureko was paired with a pistachio ice cream but it was too sweet and the flavoring was too overwhelming. I wasn't into the rice pudding and poached pear but my daughter loved it when we brought some home for her. The service was excellent and enjoyable. Had a very nice lunch with hubby.",16,1,1,1,1,4.5
3ZWN8fMnbDvaq6bs0gipgH,Et0qEP5K0oTCpAZ0aULmpw,1vMgajRAI3lYwuCeGX58oQ,2019-11-04,5,"Got the sea bass. Cooked very nicely. It was pricey, but easily a splittable meal. The roasted olives were a big highlight.",6,1306,0,0,0,4.5
xEdO99QYPfQ4lPLcGJ94y2,0IXpAjzr0QLfAvd7ohqBKQ,1vMgajRAI3lYwuCeGX58oQ,2019-12-26,4,"I am not impressed with Greek food in California, having had the real stuff overseas. That being said, this restaurant is pretty good. No, not comparable to the food overseas, but for California, it's fine. Got the steak, octopus, Greek salad, and rack of lamb. My wife loved her Greek salad and said it was the best Greek salad she's had in California. We both liked steak and the rack of lamb. Not the best we've had by any means, but still good. I wasn't too impressed with the octopus, it had too much of a lemon taste to it. Service was outstanding. 4.5 stars.",2,91,0,0,0,4.5
lMf3WYTuFYT431Rrvbmc7d,9gE3SbLNfL5z9qntDkhI8A,1vMgajRAI3lYwuCeGX58oQ,2019-04-04,4,"The lamp riblets were to die for! So juicy and so tender. The rest of the food especially appetizers were on spot. I recommend trying a bottle of Greek wine too if you have never done so.Nice ambiance, could be a little overpriced but it was worth it.Place was super busy so it took a while to get attention from our server, minus 1 star for that.",109,766,3,2,3,4.5
QnBVBAdhESGTtfI0DmEdtW,mr8Wol7FgypD_CmboU5ToQ,1vMgajRAI3lYwuCeGX58oQ,2019-05-28,5,The staff here is so nice!! We came on a Tuesday night around 6:30 and the entire restaurant was PACKED. The host was amazing and found us a table for 3 though after just a short wait and saved our night! A couple thoughts:- the service was fabulous!- BYOB for maybe $15 is a steal (not many places let you bring your own bottle so this is fantastic!)- the small plates actually are pretty small compared to the meals (which are pretty sizeable) - I might order more meals next time v. small plates- I'll definitely plan in advance and make a reservation We'll be back though! The food and vibe here is awesome for a fancy night out.,202,295,0,0,1,4.5
FUky8TpCSeEJ3SSPdv9qmE,GA6RAfSkRQuHAV0qIs_1Lw,1vMgajRAI3lYwuCeGX58oQ,2019-05-23,4,"I met a couple of friends for lunch.  They love this restaurant and dine here frequently.     The interior is beautiful - rustic, upscale, Mediterranean.   It was a nice day and the folding doors at the front of the restaurant were open to the CA weather.     The restaurant was crowded and very noisy so don't go if you want a quiet intimate meal.  Service was fine.  All of us ordered the Lamb Sandwich.   It was nicely plated, the pita was fresh and tender, but the sandwich was mostly pita and tzatziki (i.e. needed more lamb and tomatoes).",76,787,0,0,0,4.5
86CExcUqOfUaU4cESfUgjF,E3YqNdrQz0_unBp62eFb_Q,1vMgajRAI3lYwuCeGX58oQ,2019-03-19,3,"First, this place is crazy-hard to get into. I had to make an OpenTable reservation 3 weeks in advance to get in on a Tuesday evening! Yikes. So, that set the bar fairly high.Second, as mentioned by my fellow Yelpers, the parking sitch is no bueno, lucked out and found a space a block away, but it was a cold walk.Third, I had the fried cucumber appetizer, the halibut with mushroom ragout (hint, that means a watery mushroom gravy), and a rich chocolatey dessert. The dessert had a berry ice cream and IMHO vanilla would have been much better. (Wish I had ordered the lamb chops and the baklava).",132,591,3,0,1,4.5
x8HUBBc78C0bb5CNCNVSVA,tl7h8QNcRSH6fJ3DLoC0MA,1vMgajRAI3lYwuCeGX58oQ,2019-11-17,4,Pricey but tasty.Gigante beans and octopus tastyLamb chopsButternut squash appetizer average,20,361,0,0,0,4.5
DIzLo51bvXggZHIxqndjqx,GQ2j_s9ZUzRSsllOTSsw1Q,1vMgajRAI3lYwuCeGX58oQ,2019-03-19,5,"Excellent Greek food. 5 of us did it family style and shared 5 appetizers, 2 entrees, and a bottle of wine. First time having Greek wine, must try it if you are a wine person since it's not as easy to get. Appetizers were amazing, really liked the zucchini cake, it was fresh veggies insides and crispy on the outside. Also must get the lamb riblets, it was fork tender with vey good flavors. Both entrees moussaka and the grilled whole fish were delicious. Can't wait to go back for more Greek food.",73,139,1,1,1,4.5
dhs01P4CcuRxsCHHlUCyqm,S6TGSH7fmxP_dPzeueeGlQ,1vMgajRAI3lYwuCeGX58oQ,2019-04-20,4,"Evvia Estiatiorio is one of Palo Alto's finest gems. The atmosphere, the quality of the service, the authenticity and flavorfulness of the food are all perfect for your weekend night out. Saghanaki (pan fried kefalotyri cheese), melitzanosalata (greek eggplant dip), kolokithokeftedes (crispy zucchini cakes), octapodaki tou yiorgou (grilled octopus with olive oil and lemon -- so tender and chewy). For the main, I got a grilled whole fish (the branzino) with lemon-oregano vinaigrette - super delicious. In the city, luckily the sister restaurant kokkari estiatorio services similar quality food.",246,561,0,0,1,4.5
ClInXwuxr0h6jVpmDKBGXw,vy9hlrnsIvIeuqI_qcYD3A,1vMgajRAI3lYwuCeGX58oQ,2018-08-17,2,"A place that I've longed to visit.  So I was super psyched when friends brought back a to-go box of lamb chops from Evvia.  I broke the box open to find four chops with bones removed laying next to Greek salad and potatoes.  The lamb chops were perfectly seasoned, juicy, and tender.  The juices and fat (a puddle of it too) from the meat coated the crispy potatoes and gave birth to something new and beautiful.Then KAPOW! A shocking sensation zapped through the back of my mouth.  To my surprise, a piece of the bamboo skewer used to prep and cook the lamb chops was left in a piece of meat.  For a brief second, I was confused by the pain caused by the sharp object that shouldn't have been there in the first place.  Though the food deserved a 4 rating, the fact that a dangerous object was left without checking brought the review down to an unsightly 2....",383,292,27,17,12,4.5
cMqmzmS9kLNqd8nK8x81aW,_o9ed_oOHFx4jTGVZxN2yw,1vMgajRAI3lYwuCeGX58oQ,2019-10-07,4,"Kokkari (SF) is one of the restaurants that has been on my list for a long time. However, since they are never available we decided to go to Evvia (Palo Alto) since they are owned by the same.Evvia is a classy Greek restaurant. The food is definitely good, however knowing Greek food and having eaten in Greek islands, it was not even comparable. Saganaki was just average, so was the octopus. Calamari was good, and the whole fish (sea bass) was very tasty and juicy.Overall my experience was good, 4 stars for food and service. Would I go back? Probably not.",1,90,0,0,1,4.5
8DRJ2ZanlItjz3CztatpbP,QWkz0rVfk-Jto2MjDVWWSw,1vMgajRAI3lYwuCeGX58oQ,2019-12-10,2,"The food was good but nothing extraordinary. There aren't many great options for vegetarians, so be aware of that if you are! The wine menu doesn't describe what type of wine it is which is really frustrating. Our waiter seems as if he didn't want to help us because we were four females out on a girls night. To top off the night a huge spider was crawling down next to my cousins head and the staff didn't do anything about it, just stepped on it and giggled. No sort of courtesy for a high end restaurant. We felt very uncomfortable after that and didn't even want to stay for dessert.",7,5,2,0,1,4.5
fvl1A48tfFI2XysctCq5dZ,Gp4w42TWLtV8jx-LMYk7fg,1vMgajRAI3lYwuCeGX58oQ,2020-01-14,5,"Best lamb chops ever. Enough said. I've had chops from around 60 restaurants including tHe top of the line Hyatt and Ritz Carleton as well as regular falafel restaurants. Nobody does it better than these guys. The meat just slides off the bone bursting into flavor. Good size portions too. The dessert was really good as well. Service was on point, and the waiter was very helpful and friendly helping me with the menu choices Located in the heart of downtown Palo Alto it's a great spot to come for dinner after a while walking around. Been coming here for the past 15 years and it keeps getting better. Will continue to keep coming back.",57,11,0,0,0,4.5
AqrvWw97QmKu2oeUA5PUdg,90ueZOWoYIk6BdHy2hsspg,1vMgajRAI3lYwuCeGX58oQ,2020-01-15,4,"I went there yesterday with my friend and we didn't book a table, so we had to sit in the bar area. I had no idea that the restaurant is always packed. Anyways, we ordered prawns and lamb riblets as appetizers and they were amazing. I even dipped the bread into the prawn curry/stew. We ordered a salad which was atrocious and the waiter eventually took that off after complaining that I couldn't eat it. For our main course, we got mousaka and ravioli. Mousaka was amazing and ravioli was mediocre at best. For dessert, we got pistachio ice cream with baklava, which was decent, not mind-blowing. Overall I'd give it a three-star for the food, but one extra star for that amazing bartender who was our server. It's a nice restaurant, but the wait time for the food is too long and of course, the entrees are expensive. I'd skip it next time, just my two-cents.",2,1,0,0,0,4.5
FsG2wBVLlFJZJXKGiHljo9,fSenZ7qoEXHqAtkewCBB_Q,1vMgajRAI3lYwuCeGX58oQ,2020-01-11,5,I try to eat here once a week. By far the best food and service in palo alto. Panos and Maria and Lyle who run the floor and the whole staff are fantastic and genuine people. The employees seem happy and the place always feels good.,24,140,0,0,0,4.5
fUThOojd3Gpm6jO2pHE3kg,lAOkhe0OG_hH39bFLlmxaA,1vMgajRAI3lYwuCeGX58oQ,2019-01-09,4,"TL;DR: I'd come here for business meals or if someone else got the tab not personal. Great food, a little over priced.A little bit formal of a setting for Silicon Valley but great restaurant choice for Palo Alto nonetheless. Although you can certainly get away with less formal wear.  It's easy to get a reservation here using OpenTable, they have seatings for both large groups and small groups. Dinner time it's probably a little more difficult if you're going to try and walk in (although bar seating is an option)I'd recommend this restaurant for business occasions as I have not been here for a personal meal. As a forewarning, price generally is not as much of a concern when it comes to a business meal and the ambiance is good enough to impress a client. As a personal meal, I'd say it's a little harder to get value for your money based on how the dishes are priced. I've gone here for both lunch and dinner and the restaurant features great choices either. Lunch: Taramosalata, Melitzanosalata or Tzatziki - we got all three, but it's $10.25 each for a scoop with some delicious pita bread. A very expensive appetizer indeed.Chicken Soulvaki - honestly nothing special, chicken breast wasn't flavored as much as it could've been.Dinner:I had the Moscharisia Brizola which was very large dry aged rib eye and extremely delicious. Priced fairly for a rib eye ($56).Wine selections: Pinot Noir here is a little on the sweeter side, but very delicious.",743,765,3,0,0,4.5
fUThOojd3Gpm6jO2pHE3kg,jj7qARHi2gfTZY87v2RQsw,1vMgajRAI3lYwuCeGX58oQ,2019-01-09,4,"TL;DR: I'd come here for business meals or if someone else got the tab not personal. Great food, a little over priced.A little bit formal of a setting for Silicon Valley but great restaurant choice for Palo Alto nonetheless. Although you can certainly get away with less formal wear.  It's easy to get a reservation here using OpenTable, they have seatings for both large groups and small groups. Dinner time it's probably a little more difficult if you're going to try and walk in (although bar seating is an option)I'd recommend this restaurant for business occasions as I have not been here for a personal meal. As a forewarning, price generally is not as much of a concern when it comes to a business meal and the ambiance is good enough to impress a client. As a personal meal, I'd say it's a little harder to get value for your money based on how the dishes are priced. I've gone here for both lunch and dinner and the restaurant features great choices either. Lunch: Taramosalata, Melitzanosalata or Tzatziki - we got all three, but it's $10.25 each for a scoop with some delicious pita bread. A very expensive appetizer indeed.Chicken Soulvaki - honestly nothing special, chicken breast wasn't flavored as much as it could've been.Dinner:I had the Moscharisia Brizola which was very large dry aged rib eye and extremely delicious. Priced fairly for a rib eye ($56).Wine selections: Pinot Noir here is a little on the sweeter side, but very delicious.",743,765,3,0,0,4.5
H3gunukFL5Dy2CscWsgyxb,byS5I9HMlMqjiTrjqnCscg,1vMgajRAI3lYwuCeGX58oQ,2019-12-28,5,"Easily the best Greek restaurant in the region, with a wide variety of classics and cutting-edge specialties, all excellent... with friendly service. My wife is Greek-American and this is her favorite Greek food in the US. Highly recommended.",486,170,0,0,0,4.5
mccT3WqsCOq2rf7P706RqY,ticMiq53Z6Zkr04LvOObeQ,1vMgajRAI3lYwuCeGX58oQ,2020-01-16,5,"top down AMAZING time, this was my first time going to a fancier Greek restaurant and it lived up to a million recommendations we got for this place this year. THANKS!",2,15,0,0,0,4.5
L7SLp8Xfg10WbxjwRcyg2n,mFFd7hw1pRrRmJh0OV7lNA,1vMgajRAI3lYwuCeGX58oQ,2019-06-22,5,"Amazing dining experience! Food is delicious, service is superb. A few of my favorites:- octopus - prawns in tomato sauce- spanakopitaCan't wait to go back!",51,62,2,2,0,4.5
